variant=no_paired_contrastive | domain=逆光 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9459
==============================================================================
Starting Dual_D standalone training
Simulated run: no_paired_contrastive/逆光/iter03
Device: cuda
Source train samples: 992
Target train samples: 132
Target val samples: 37
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=157/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 9/14 | absent 5 | counts [0:20, 2:12, 4:12, 5:2, 9:16, 10:16, 11:29, 12:4, 13:21]
target_val classes: present 9/14 | absent 5 | counts [0:6, 2:3, 4:4, 5:1, 9:4, 10:4, 11:8, 12:1, 13:6]
Paired training classes: 9/14 | class ids [0, 2, 4, 5, 9, 10, 11, 12, 13]
Runtime profile: batch=16 | paired_steps=9 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=5 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.780 | visible=0.860 | infrared=0.600 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/1 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.15, "contrastive": 0.0, "cycle": 0.12, "identity": 0.03, "prototype_contrastive": 0.06}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.8532 | cls 5.8325 | tal 0.0691 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0556 | train_full 0.1136 | val_acc 0.2300 | val_f1 0.0740 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 30.124/0.000 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.4/0.4/0.4/0.5s | 2.7s
Epoch 052/060 | loss 2.4827 | cls 2.0441 | tal -0.1847 | dual_g 0.4939 | dual_d 0.9385 | train_acc 0.9306 | train_full n/a | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.653/2.083 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
Epoch 053/060 | loss 2.5055 | cls 2.0942 | tal -0.2592 | dual_g 0.4890 | dual_d 0.8435 | train_acc 0.8819 | train_full n/a | val_acc 0.9459 | val_f1 0.9540 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 20.040/1.903 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 054/060 | loss 2.3116 | cls 1.9043 | tal -0.2060 | dual_g 0.4691 | dual_d 0.8834 | train_acc 0.9444 | train_full n/a | val_acc 0.9459 | val_f1 0.9540 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.144/1.981 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 055/060 | loss 2.4206 | cls 1.9962 | tal -0.2126 | dual_g 0.4883 | dual_d 0.9222 | train_acc 0.8750 | train_full 1.0000 | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.290/2.013 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.4/0.5s | 2.5s
Epoch 056/060 | loss 2.3907 | cls 1.9575 | tal -0.1760 | dual_g 0.4860 | dual_d 0.8697 | train_acc 0.8958 | train_full n/a | val_acc 0.9459 | val_f1 0.9540 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.144/1.922 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
Epoch 057/060 | loss 2.4215 | cls 2.0252 | tal -0.2689 | dual_g 0.4770 | dual_d 0.8926 | train_acc 0.8958 | train_full n/a | val_acc 0.9204 | val_f1 0.9393 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.629/1.975 | lr(main/disc) 1.25e-05/5.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
Epoch 058/060 | loss 2.3718 | cls 1.9698 | tal -0.2437 | dual_g 0.4752 | dual_d 0.8931 | train_acc 0.9028 | train_full n/a | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.007/1.960 | lr(main/disc) 1.25e-05/5.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
Epoch 059/060 | loss 2.1669 | cls 1.7774 | tal -0.2363 | dual_g 0.4604 | dual_d 0.9454 | train_acc 0.9583 | train_full n/a | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 11.289/2.116 | lr(main/disc) 1.25e-05/5.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
Epoch 060/060 | loss 2.3017 | cls 1.9033 | tal -0.2585 | dual_g 0.4759 | dual_d 0.9296 | train_acc 0.9236 | train_full 1.0000 | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 13.049/1.955 | lr(main/disc) 1.25e-05/5.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.4s
Training complete. Peak validation accuracy: 0.9459 | selected val_f1_macro_present: 0.9329
