variant=no_paired_contrastive | domain=雾天 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9621
==============================================================================
Starting Dual_D standalone training
Simulated run: no_paired_contrastive/雾天/iter03
Device: cuda
Source train samples: 992
Target train samples: 507
Target val samples: 132
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=630/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 9/14 | absent 5 | counts [0:35, 1:18, 2:119, 6:110, 8:25, 9:50, 10:48, 12:9, 13:93]
target_val classes: present 9/14 | absent 5 | counts [0:9, 1:5, 2:30, 6:28, 8:7, 9:13, 10:13, 12:3, 13:24]
Paired training classes: 9/14 | class ids [0, 1, 2, 6, 8, 9, 10, 12, 13]
Runtime profile: batch=92 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.720 | visible=0.720 | infrared=0.720 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/2 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.035, "adv_primary": 0.035, "classification": 0.5, "contrastive": 0.0, "cycle": 0.32, "identity": 0.05, "prototype_contrastive": 0.06}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.5183 | cls 5.5321 | tal -0.0460 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0743 | train_full 0.0276 | val_acc 0.0294 | val_f1 0.0168 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 14.544/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.6/0.6/0.9s | 5.6s
Epoch 052/060 | loss 2.5945 | cls 1.5271 | tal -0.1427 | dual_g 1.1103 | dual_d 0.9345 | train_acc 0.9674 | train_full n/a | val_acc 0.9401 | val_f1 0.9436 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.146/1.221 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 053/060 | loss 2.5667 | cls 1.5155 | tal -0.1686 | dual_g 1.1018 | dual_d 0.9283 | train_acc 0.9728 | train_full n/a | val_acc 0.9621 | val_f1 0.9634 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.863/1.229 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.7s
Epoch 054/060 | loss 2.5861 | cls 1.5199 | tal -0.1284 | dual_g 1.1047 | dual_d 0.9202 | train_acc 0.9674 | train_full n/a | val_acc 0.9327 | val_f1 0.9121 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.049/1.197 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 055/060 | loss 2.5409 | cls 1.4983 | tal -0.1486 | dual_g 1.0872 | dual_d 0.9440 | train_acc 0.9801 | train_full 0.9941 | val_acc 0.9401 | val_f1 0.9356 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.971/1.209 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.6/0.9s | 5.2s
Epoch 056/060 | loss 2.5705 | cls 1.5123 | tal -0.1086 | dual_g 1.0907 | dual_d 0.9645 | train_acc 0.9692 | train_full n/a | val_acc 0.9475 | val_f1 0.9434 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.669/1.232 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 057/060 | loss 2.5452 | cls 1.4945 | tal -0.1052 | dual_g 1.0823 | dual_d 0.9523 | train_acc 0.9783 | train_full n/a | val_acc 0.9254 | val_f1 0.9238 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.456/1.172 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 058/060 | loss 2.5841 | cls 1.5166 | tal -0.0947 | dual_g 1.0960 | dual_d 0.9851 | train_acc 0.9710 | train_full n/a | val_acc 0.9401 | val_f1 0.9461 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.730/1.199 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.6s
Epoch 059/060 | loss 2.5743 | cls 1.5080 | tal -0.0672 | dual_g 1.0864 | dual_d 0.9336 | train_acc 0.9819 | train_full n/a | val_acc 0.9401 | val_f1 0.9461 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.954/1.152 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 060/060 | loss 2.5429 | cls 1.4899 | tal -0.0570 | dual_g 1.0700 | dual_d 0.9461 | train_acc 0.9783 | train_full 1.0000 | val_acc 0.9547 | val_f1 0.9574 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.607/1.196 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.6/0.9s | 5.4s
Training complete. Peak validation accuracy: 0.9621 | selected val_f1_macro_present: 0.9331
