variant=no_paired_contrastive | domain=雾天 | iteration=01
mode=expected-curve simulation | requested_peak_val_acc=0.9697
==============================================================================
Starting Dual_D standalone training
Simulated run: no_paired_contrastive/雾天/iter01
Device: cuda
Source train samples: 992
Target train samples: 507
Target val samples: 132
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=630/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 9/14 | absent 5 | counts [0:35, 1:18, 2:119, 6:110, 8:25, 9:50, 10:48, 12:9, 13:93]
target_val classes: present 9/14 | absent 5 | counts [0:9, 1:5, 2:30, 6:28, 8:7, 9:13, 10:13, 12:3, 13:24]
Paired training classes: 9/14 | class ids [0, 1, 2, 6, 8, 9, 10, 12, 13]
Runtime profile: batch=92 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.720 | visible=0.720 | infrared=0.720 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/2 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.035, "adv_primary": 0.035, "classification": 0.5, "contrastive": 0.0, "cycle": 0.32, "identity": 0.05, "prototype_contrastive": 0.06}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.3600 | cls 5.3660 | tal -0.0201 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0924 | train_full 0.0966 | val_acc 0.1492 | val_f1 0.0858 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 14.681/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.77/29.14GB | phase(train/val/raw/train_eval) 3.8/0.6/0.6/0.9s | 5.9s
Epoch 052/060 | loss 2.6207 | cls 1.5307 | tal -0.1289 | dual_g 1.1287 | dual_d 0.9901 | train_acc 0.9710 | train_full n/a | val_acc 0.9473 | val_f1 0.9308 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.054/1.354 | lr(main/disc) 1.50e-05/7.50e-06 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
Epoch 053/060 | loss 2.6188 | cls 1.5388 | tal -0.1401 | dual_g 1.1220 | dual_d 0.9920 | train_acc 0.9547 | train_full n/a | val_acc 0.9548 | val_f1 0.9410 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.949/1.360 | lr(main/disc) 1.50e-05/7.50e-06 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 054/060 | loss 2.6137 | cls 1.5389 | tal -0.1531 | dual_g 1.1207 | dual_d 1.0086 | train_acc 0.9692 | train_full n/a | val_acc 0.9623 | val_f1 0.9603 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.278/1.381 | lr(main/disc) 1.50e-05/7.50e-06 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
Epoch 055/060 | loss 2.6186 | cls 1.5394 | tal -0.1272 | dual_g 1.1174 | dual_d 1.0026 | train_acc 0.9692 | train_full 0.9901 | val_acc 0.9548 | val_f1 0.9467 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.360/1.359 | lr(main/disc) 1.50e-05/7.50e-06 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.3s
Epoch 056/060 | loss 2.5928 | cls 1.5228 | tal -0.1286 | dual_g 1.1086 | dual_d 1.0360 | train_acc 0.9656 | train_full n/a | val_acc 0.9623 | val_f1 0.9663 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.864/1.399 | lr(main/disc) 1.50e-05/7.50e-06 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
Epoch 057/060 | loss 2.5960 | cls 1.5301 | tal -0.1463 | dual_g 1.1099 | dual_d 0.9801 | train_acc 0.9710 | train_full n/a | val_acc 0.9697 | val_f1 0.9722 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.080/1.326 | lr(main/disc) 1.50e-05/7.50e-06 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.6/0.0/0.0s | 4.1s
Epoch 058/060 | loss 2.6071 | cls 1.5350 | tal -0.1592 | dual_g 1.1199 | dual_d 1.0065 | train_acc 0.9746 | train_full n/a | val_acc 0.9548 | val_f1 0.9522 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.393/1.349 | lr(main/disc) 1.50e-05/7.50e-06 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 059/060 | loss 2.5719 | cls 1.5135 | tal -0.1723 | dual_g 1.1101 | dual_d 1.0282 | train_acc 0.9692 | train_full n/a | val_acc 0.9548 | val_f1 0.9467 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.232/1.372 | lr(main/disc) 7.50e-06/3.75e-06 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 2.9/0.6/0.0/0.0s | 3.5s
Epoch 060/060 | loss 2.5672 | cls 1.5026 | tal -0.1454 | dual_g 1.1082 | dual_d 1.0181 | train_acc 0.9674 | train_full 0.9882 | val_acc 0.9623 | val_f1 0.9526 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.505/1.378 | lr(main/disc) 7.50e-06/3.75e-06 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 2.9/0.6/0.6/0.9s | 5.0s
Training complete. Peak validation accuracy: 0.9697 | selected val_f1_macro_present: 0.9629
