variant=no_module_c | domain=雾天 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9318
==============================================================================
Starting Dual_D standalone training
Simulated run: no_module_c/雾天/iter03
Device: cuda
Source train samples: 992
Target train samples: 507
Target val samples: 132
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=630/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 9/14 | absent 5 | counts [0:35, 1:18, 2:119, 6:110, 8:25, 9:50, 10:48, 12:9, 13:93]
target_val classes: present 9/14 | absent 5 | counts [0:9, 1:5, 2:30, 6:28, 8:7, 9:13, 10:13, 12:3, 13:24]
Paired training classes: 9/14 | class ids [0, 1, 2, 6, 8, 9, 10, 12, 13]
Runtime profile: batch=92 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.720 | visible=0.720 | infrared=0.720 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/2 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.035, "adv_primary": 0.035, "classification": 0.0, "contrastive": 0.0, "cycle": 0.0, "identity": 0.0, "prototype_contrastive": 0.0}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.5183 | cls 5.5321 | tal -0.0460 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0743 | train_full 0.0276 | val_acc 0.0287 | val_f1 0.0162 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 14.544/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.6/0.6/0.9s | 5.7s
Epoch 052/060 | loss 1.4883 | cls 1.5285 | tal -0.2048 | dual_g 0.0212 | dual_d 1.2148 | train_acc 0.9674 | train_full n/a | val_acc 0.9031 | val_f1 0.9161 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.354/1.543 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 053/060 | loss 1.4986 | cls 1.5412 | tal -0.2136 | dual_g 0.0214 | dual_d 1.1958 | train_acc 0.9620 | train_full n/a | val_acc 0.9031 | val_f1 0.9050 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.873/1.545 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 054/060 | loss 1.4905 | cls 1.5370 | tal -0.2287 | dual_g 0.0221 | dual_d 1.1567 | train_acc 0.9583 | train_full n/a | val_acc 0.8888 | val_f1 0.8903 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.096/1.481 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
Epoch 055/060 | loss 1.4903 | cls 1.5333 | tal -0.2123 | dual_g 0.0207 | dual_d 1.1675 | train_acc 0.9692 | train_full 0.9803 | val_acc 0.8888 | val_f1 0.9048 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.210/1.507 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.6/0.9s | 5.3s
New best val_f1_macro_present: raw=0.9048 stable_score=0.8903 at epoch 55
Epoch 056/060 | loss 1.4587 | cls 1.5224 | tal -0.2827 | dual_g 0.0211 | dual_d 1.1971 | train_acc 0.9692 | train_full n/a | val_acc 0.9318 | val_f1 0.9362 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 3.983/1.541 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
Epoch 057/060 | loss 1.4442 | cls 1.5047 | tal -0.2748 | dual_g 0.0219 | dual_d 1.1436 | train_acc 0.9728 | train_full n/a | val_acc 0.8888 | val_f1 0.8754 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.231/1.477 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 058/060 | loss 1.4553 | cls 1.5228 | tal -0.2983 | dual_g 0.0220 | dual_d 1.1855 | train_acc 0.9746 | train_full n/a | val_acc 0.8817 | val_f1 0.8918 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.017/1.508 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.7s
Epoch 059/060 | loss 1.4766 | cls 1.5197 | tal -0.2172 | dual_g 0.0220 | dual_d 1.1506 | train_acc 0.9746 | train_full n/a | val_acc 0.8960 | val_f1 0.9035 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 3.991/1.471 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 060/060 | loss 1.4714 | cls 1.5069 | tal -0.1894 | dual_g 0.0214 | dual_d 1.1489 | train_acc 0.9746 | train_full 0.9822 | val_acc 0.9031 | val_f1 0.9148 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.090/1.484 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.7/0.9s | 5.6s
Training complete. Peak validation accuracy: 0.9318 | selected val_f1_macro_present: 0.9048
