variant=no_identity | domain=雾天 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9730
==============================================================================
Starting Dual_D standalone training
Simulated run: no_identity/雾天/iter03
Device: cuda
Source train samples: 992
Target train samples: 507
Target val samples: 132
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=630/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 9/14 | absent 5 | counts [0:35, 1:18, 2:119, 6:110, 8:25, 9:50, 10:48, 12:9, 13:93]
target_val classes: present 9/14 | absent 5 | counts [0:9, 1:5, 2:30, 6:28, 8:7, 9:13, 10:13, 12:3, 13:24]
Paired training classes: 9/14 | class ids [0, 1, 2, 6, 8, 9, 10, 12, 13]
Runtime profile: batch=92 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.720 | visible=0.720 | infrared=0.720 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/2 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.035, "adv_primary": 0.035, "classification": 0.5, "contrastive": 0.04, "cycle": 0.32, "identity": 0.0, "prototype_contrastive": 0.06}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.5183 | cls 5.5321 | tal -0.0460 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0743 | train_full 0.0276 | val_acc 0.0299 | val_f1 0.0173 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 14.544/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.7/0.7/0.9s | 5.7s
New best val_f1_macro_present: raw=0.9496 stable_score=0.9478 at epoch 52
Epoch 053/060 | loss 2.5850 | cls 1.5093 | tal -0.1617 | dual_g 1.1243 | dual_d 0.9443 | train_acc 0.9746 | train_full n/a | val_acc 0.9581 | val_f1 0.9452 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.681/1.184 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 054/060 | loss 2.5970 | cls 1.5074 | tal -0.1379 | dual_g 1.1310 | dual_d 0.9435 | train_acc 0.9710 | train_full n/a | val_acc 0.9506 | val_f1 0.9393 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.041/1.163 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 055/060 | loss 2.5676 | cls 1.5043 | tal -0.1730 | dual_g 1.1152 | dual_d 0.9500 | train_acc 0.9783 | train_full 0.9961 | val_acc 0.9581 | val_f1 0.9478 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.320/1.186 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.6/0.9s | 5.2s
Epoch 056/060 | loss 2.5661 | cls 1.5052 | tal -0.1856 | dual_g 1.1166 | dual_d 0.9685 | train_acc 0.9728 | train_full n/a | val_acc 0.9506 | val_f1 0.9354 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.453/1.211 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 057/060 | loss 2.5372 | cls 1.4835 | tal -0.1868 | dual_g 1.1097 | dual_d 0.9459 | train_acc 0.9801 | train_full n/a | val_acc 0.9656 | val_f1 0.9566 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.167/1.159 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 058/060 | loss 2.5866 | cls 1.5124 | tal -0.1628 | dual_g 1.1230 | dual_d 0.9760 | train_acc 0.9801 | train_full n/a | val_acc 0.9581 | val_f1 0.9614 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.020/1.174 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.6s
Epoch 059/060 | loss 2.5828 | cls 1.5137 | tal -0.1546 | dual_g 1.1155 | dual_d 0.9574 | train_acc 0.9710 | train_full n/a | val_acc 0.9656 | val_f1 0.9673 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.186/1.157 | lr(main/disc) 1.50e-05/7.50e-06 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 060/060 | loss 2.5528 | cls 1.4895 | tal -0.1394 | dual_g 1.1051 | dual_d 0.9587 | train_acc 0.9855 | train_full 1.0000 | val_acc 0.9656 | val_f1 0.9673 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.263/1.179 | lr(main/disc) 1.50e-05/7.50e-06 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.6/0.9s | 5.4s
New best val_f1_macro_present: raw=0.9673 stable_score=0.9566 at epoch 60
Training complete. Peak validation accuracy: 0.9730 | selected val_f1_macro_present: 0.9673
