variant=no_prototype_contrastive | domain=黑天 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9667
==============================================================================
Starting Dual_D standalone training
Simulated run: no_prototype_contrastive/黑天/iter03
Device: cuda
Source train samples: 992
Target train samples: 465
Target val samples: 120
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=578/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 8/14 | absent 6 | counts [0:100, 2:11, 3:16, 6:89, 9:162, 10:12, 11:44, 13:31]
target_val classes: present 8/14 | absent 6 | counts [0:26, 2:3, 3:5, 6:23, 9:41, 10:3, 11:11, 13:8]
Paired training classes: 8/14 | class ids [0, 2, 3, 6, 9, 10, 11, 13]
Runtime profile: batch=16 | paired_steps=30 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.600 | visible=0.600 | infrared=0.550 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.65, "contrastive": 0.055, "cycle": 0.12, "identity": 0.025, "prototype_contrastive": 0.0}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 4.8772 | cls 4.8145 | tal 0.2089 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1729 | train_full 0.1785 | val_acc 0.1787 | val_f1 0.2101 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 25.940/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.9/0.4/0.4/0.7s | 4.5s
Epoch 052/060 | loss 1.8352 | cls 1.0963 | tal -0.3861 | dual_g 0.8546 | dual_d 0.8993 | train_acc 1.0000 | train_full n/a | val_acc 0.9667 | val_f1 0.9705 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.178/1.419 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.5/0.0/0.0s | 3.1s
Epoch 053/060 | loss 1.8363 | cls 1.0933 | tal -0.4028 | dual_g 0.8638 | dual_d 0.9194 | train_acc 1.0000 | train_full n/a | val_acc 0.9667 | val_f1 0.9705 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.419/1.418 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 054/060 | loss 1.8364 | cls 1.0879 | tal -0.3579 | dual_g 0.8559 | dual_d 0.8969 | train_acc 1.0000 | train_full n/a | val_acc 0.9667 | val_f1 0.9705 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 1.997/1.405 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.9/0.4/0.0/0.0s | 3.3s
Epoch 055/060 | loss 1.8357 | cls 1.0966 | tal -0.3973 | dual_g 0.8583 | dual_d 0.8931 | train_acc 1.0000 | train_full 1.0000 | val_acc 0.9667 | val_f1 0.9705 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.508/1.382 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
New best val_f1_macro_present: raw=0.9705 stable_score=0.9705 at epoch 55
Epoch 056/060 | loss 1.8060 | cls 1.0916 | tal -0.4556 | dual_g 0.8510 | dual_d 0.9166 | train_acc 1.0000 | train_full n/a | val_acc 0.9667 | val_f1 0.9705 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.027/1.411 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 057/060 | loss 1.8123 | cls 1.0914 | tal -0.4392 | dual_g 0.8527 | dual_d 0.8951 | train_acc 1.0000 | train_full n/a | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.324/1.423 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 058/060 | loss 1.8170 | cls 1.0949 | tal -0.4279 | dual_g 0.8504 | dual_d 0.9027 | train_acc 1.0000 | train_full n/a | val_acc 0.9667 | val_f1 0.9705 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.230/1.414 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 059/060 | loss 1.8282 | cls 1.0957 | tal -0.4023 | dual_g 0.8532 | dual_d 0.9213 | train_acc 1.0000 | train_full n/a | val_acc 0.9667 | val_f1 0.9705 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.309/1.439 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 060/060 | loss 1.8148 | cls 1.0881 | tal -0.4084 | dual_g 0.8492 | dual_d 0.8894 | train_acc 1.0000 | train_full 0.9978 | val_acc 0.9667 | val_f1 0.9705 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 1.877/1.366 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.7s | 4.2s
Training complete. Peak validation accuracy: 0.9667 | selected val_f1_macro_present: 0.9705
