variant=no_module_c | domain=黑天 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9333
==============================================================================
Starting Dual_D standalone training
Simulated run: no_module_c/黑天/iter03
Device: cuda
Source train samples: 992
Target train samples: 465
Target val samples: 120
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=578/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 8/14 | absent 6 | counts [0:100, 2:11, 3:16, 6:89, 9:162, 10:12, 11:44, 13:31]
target_val classes: present 8/14 | absent 6 | counts [0:26, 2:3, 3:5, 6:23, 9:41, 10:3, 11:11, 13:8]
Paired training classes: 8/14 | class ids [0, 2, 3, 6, 9, 10, 11, 13]
Runtime profile: batch=16 | paired_steps=30 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.600 | visible=0.600 | infrared=0.550 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.0, "contrastive": 0.0, "cycle": 0.0, "identity": 0.0, "prototype_contrastive": 0.0}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 4.8772 | cls 4.8145 | tal 0.2089 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1729 | train_full 0.1785 | val_acc 0.1725 | val_f1 0.2048 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 25.940/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.9/0.4/0.4/0.7s | 4.5s
Epoch 052/060 | loss 1.0839 | cls 1.1058 | tal -0.1566 | dual_g 0.0250 | dual_d 0.9399 | train_acc 1.0000 | train_full n/a | val_acc 0.9176 | val_f1 0.9156 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.123/1.431 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 053/060 | loss 1.0715 | cls 1.1044 | tal -0.1908 | dual_g 0.0244 | dual_d 0.9449 | train_acc 1.0000 | train_full n/a | val_acc 0.9254 | val_f1 0.9355 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.875/1.465 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 054/060 | loss 1.0855 | cls 1.0923 | tal -0.1062 | dual_g 0.0251 | dual_d 0.9459 | train_acc 1.0000 | train_full n/a | val_acc 0.9333 | val_f1 0.9421 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 1.719/1.443 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
Epoch 055/060 | loss 1.0839 | cls 1.1027 | tal -0.1451 | dual_g 0.0248 | dual_d 0.9352 | train_acc 1.0000 | train_full 1.0000 | val_acc 0.9333 | val_f1 0.9421 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.037/1.446 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.7s | 4.2s
Epoch 056/060 | loss 1.0728 | cls 1.0959 | tal -0.1583 | dual_g 0.0244 | dual_d 0.9442 | train_acc 1.0000 | train_full n/a | val_acc 0.9254 | val_f1 0.9355 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 1.860/1.431 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 057/060 | loss 1.0970 | cls 1.0975 | tal -0.0824 | dual_g 0.0242 | dual_d 0.8919 | train_acc 1.0000 | train_full n/a | val_acc 0.9254 | val_f1 0.9355 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.106/1.387 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 058/060 | loss 1.0809 | cls 1.0982 | tal -0.1385 | dual_g 0.0243 | dual_d 0.9296 | train_acc 1.0000 | train_full n/a | val_acc 0.9333 | val_f1 0.9421 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.089/1.422 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 059/060 | loss 1.0848 | cls 1.0979 | tal -0.1246 | dual_g 0.0242 | dual_d 0.8995 | train_acc 1.0000 | train_full n/a | val_acc 0.9333 | val_f1 0.9421 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.004/1.370 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 060/060 | loss 1.0726 | cls 1.0937 | tal -0.1536 | dual_g 0.0249 | dual_d 0.9097 | train_acc 1.0000 | train_full 0.9978 | val_acc 0.9333 | val_f1 0.9421 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 1.745/1.367 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.7s | 4.1s
Training complete. Peak validation accuracy: 0.9333 | selected val_f1_macro_present: 0.9355
