variant=no_prototype_contrastive | domain=逆光 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9459
==============================================================================
Starting Dual_D standalone training
Simulated run: no_prototype_contrastive/逆光/iter03
Device: cuda
Source train samples: 992
Target train samples: 132
Target val samples: 37
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=157/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 9/14 | absent 5 | counts [0:20, 2:12, 4:12, 5:2, 9:16, 10:16, 11:29, 12:4, 13:21]
target_val classes: present 9/14 | absent 5 | counts [0:6, 2:3, 4:4, 5:1, 9:4, 10:4, 11:8, 12:1, 13:6]
Paired training classes: 9/14 | class ids [0, 2, 4, 5, 9, 10, 11, 12, 13]
Runtime profile: batch=16 | paired_steps=9 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=5 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.780 | visible=0.860 | infrared=0.600 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/1 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.15, "contrastive": 0.02, "cycle": 0.12, "identity": 0.03, "prototype_contrastive": 0.0}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.8532 | cls 5.8325 | tal 0.0691 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0556 | train_full 0.1136 | val_acc 0.2300 | val_f1 0.0740 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 30.124/0.000 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.4/0.4/0.4/0.5s | 2.8s
Epoch 052/060 | loss 2.3814 | cls 2.0211 | tal -0.2535 | dual_g 0.4363 | dual_d 0.9135 | train_acc 0.9167 | train_full n/a | val_acc 0.9204 | val_f1 0.9355 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.236/2.035 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
Epoch 053/060 | loss 2.4415 | cls 2.0838 | tal -0.2599 | dual_g 0.4356 | dual_d 0.8376 | train_acc 0.9028 | train_full n/a | val_acc 0.9459 | val_f1 0.9540 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.039/1.902 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.5s
Epoch 054/060 | loss 2.2014 | cls 1.8536 | tal -0.2160 | dual_g 0.4126 | dual_d 0.8730 | train_acc 0.9306 | train_full n/a | val_acc 0.9204 | val_f1 0.9393 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 11.957/1.945 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 055/060 | loss 2.2335 | cls 1.9042 | tal -0.2837 | dual_g 0.4144 | dual_d 0.9050 | train_acc 0.9097 | train_full 1.0000 | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 13.094/1.990 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.4/0.5s | 2.6s
Epoch 056/060 | loss 2.2669 | cls 1.9061 | tal -0.2165 | dual_g 0.4258 | dual_d 0.9100 | train_acc 0.9028 | train_full n/a | val_acc 0.9204 | val_f1 0.9393 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 12.899/1.979 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
Epoch 057/060 | loss 2.2825 | cls 1.9577 | tal -0.2890 | dual_g 0.4116 | dual_d 0.9010 | train_acc 0.9097 | train_full n/a | val_acc 0.9204 | val_f1 0.9393 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.178/1.987 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
Epoch 058/060 | loss 2.2368 | cls 1.9005 | tal -0.2645 | dual_g 0.4157 | dual_d 0.9240 | train_acc 0.9097 | train_full n/a | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 12.468/1.982 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.7s
Epoch 059/060 | loss 2.0720 | cls 1.7411 | tal -0.2414 | dual_g 0.4033 | dual_d 0.9603 | train_acc 0.9583 | train_full n/a | val_acc 0.9459 | val_f1 0.9540 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 9.891/2.115 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
Epoch 060/060 | loss 2.2310 | cls 1.8902 | tal -0.2591 | dual_g 0.4185 | dual_d 0.9562 | train_acc 0.9236 | train_full 1.0000 | val_acc 0.9459 | val_f1 0.9540 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 11.841/2.028 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.5s
Training complete. Peak validation accuracy: 0.9459 | selected val_f1_macro_present: 0.9329
