variant=no_prototype_contrastive | domain=逆光 | iteration=02
mode=expected-curve simulation | requested_peak_val_acc=0.9730
==============================================================================
Starting Dual_D standalone training
Simulated run: no_prototype_contrastive/逆光/iter02
Device: cuda
Source train samples: 992
Target train samples: 132
Target val samples: 37
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=157/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 9/14 | absent 5 | counts [0:20, 2:12, 4:12, 5:2, 9:16, 10:16, 11:29, 12:4, 13:21]
target_val classes: present 9/14 | absent 5 | counts [0:6, 2:3, 4:4, 5:1, 9:4, 10:4, 11:8, 12:1, 13:6]
Paired training classes: 9/14 | class ids [0, 2, 4, 5, 9, 10, 11, 12, 13]
Runtime profile: batch=16 | paired_steps=9 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=5 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.780 | visible=0.860 | infrared=0.600 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/1 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.15, "contrastive": 0.02, "cycle": 0.12, "identity": 0.03, "prototype_contrastive": 0.0}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.6240 | cls 5.6886 | tal -0.2154 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0556 | train_full 0.1288 | val_acc 0.2104 | val_f1 0.1020 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 32.763/0.000 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.4/0.4/0.4/0.5s | 2.8s
Epoch 052/060 | loss 2.4010 | cls 1.9863 | tal -0.1731 | dual_g 0.4666 | dual_d 0.8518 | train_acc 0.9167 | train_full n/a | val_acc 0.9467 | val_f1 0.9553 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 13.586/1.924 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
Epoch 053/060 | loss 2.3423 | cls 1.9363 | tal -0.1325 | dual_g 0.4458 | dual_d 0.8358 | train_acc 0.8958 | train_full n/a | val_acc 0.9204 | val_f1 0.9361 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.037/1.928 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 054/060 | loss 2.3779 | cls 1.9787 | tal -0.1455 | dual_g 0.4429 | dual_d 0.7777 | train_acc 0.8958 | train_full n/a | val_acc 0.9730 | val_f1 0.9770 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.022/1.819 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 055/060 | loss 2.3586 | cls 1.9372 | tal -0.0867 | dual_g 0.4474 | dual_d 0.8101 | train_acc 0.9028 | train_full 1.0000 | val_acc 0.9730 | val_f1 0.9770 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 12.997/1.848 | lr(main/disc) 1.25e-05/5.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.5s
Epoch 056/060 | loss 2.3903 | cls 1.9952 | tal -0.1563 | dual_g 0.4420 | dual_d 0.8431 | train_acc 0.8819 | train_full n/a | val_acc 0.9730 | val_f1 0.9770 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 13.233/1.968 | lr(main/disc) 1.25e-05/5.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 057/060 | loss 2.4362 | cls 2.0414 | tal -0.1603 | dual_g 0.4429 | dual_d 0.8510 | train_acc 0.8333 | train_full n/a | val_acc 0.9730 | val_f1 0.9770 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.885/1.889 | lr(main/disc) 1.25e-05/5.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 058/060 | loss 2.4414 | cls 2.0036 | tal -0.0647 | dual_g 0.4571 | dual_d 0.8060 | train_acc 0.8958 | train_full n/a | val_acc 0.9730 | val_f1 0.9770 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.711/1.820 | lr(main/disc) 1.25e-05/5.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.4/0.0s | 1.8s
New best val_f1_macro_present: raw=0.9770 stable_score=0.9770 at epoch 58
Epoch 059/060 | loss 2.3617 | cls 1.9394 | tal -0.0511 | dual_g 0.4376 | dual_d 0.8083 | train_acc 0.8889 | train_full n/a | val_acc 0.9730 | val_f1 0.9770 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 13.676/1.811 | lr(main/disc) 1.25e-05/5.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 060/060 | loss 2.4035 | cls 1.9868 | tal -0.0976 | dual_g 0.4459 | dual_d 0.8653 | train_acc 0.9097 | train_full 1.0000 | val_acc 0.9730 | val_f1 0.9770 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.510/1.947 | lr(main/disc) 1.25e-05/5.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.5s
Training complete. Peak validation accuracy: 0.9730 | selected val_f1_macro_present: 0.9770
