variant=no_classification_feedback | domain=雾天 | iteration=02
mode=expected-curve simulation | requested_peak_val_acc=0.9470
==============================================================================
Starting Dual_D standalone training
Simulated run: no_classification_feedback/雾天/iter02
Device: cuda
Source train samples: 992
Target train samples: 507
Target val samples: 132
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=630/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 9/14 | absent 5 | counts [0:35, 1:18, 2:119, 6:110, 8:25, 9:50, 10:48, 12:9, 13:93]
target_val classes: present 9/14 | absent 5 | counts [0:9, 1:5, 2:30, 6:28, 8:7, 9:13, 10:13, 12:3, 13:24]
Paired training classes: 9/14 | class ids [0, 1, 2, 6, 8, 9, 10, 12, 13]
Runtime profile: batch=92 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.720 | visible=0.720 | infrared=0.720 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/2 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.035, "adv_primary": 0.035, "classification": 0.0, "contrastive": 0.04, "cycle": 0.32, "identity": 0.05, "prototype_contrastive": 0.06}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.1557 | cls 5.2359 | tal -0.2675 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0942 | train_full 0.0434 | val_acc 0.0291 | val_f1 0.0224 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 13.827/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 4.0/0.6/0.6/0.9s | 6.1s
Epoch 052/060 | loss 1.7439 | cls 1.5530 | tal 0.0191 | dual_g 0.1851 | dual_d 1.0336 | train_acc 0.9656 | train_full n/a | val_acc 0.8887 | val_f1 0.8557 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.632/1.300 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 2.9/0.6/0.0/0.0s | 3.6s
Epoch 053/060 | loss 1.7006 | cls 1.5457 | tal -0.0953 | dual_g 0.1835 | dual_d 1.0492 | train_acc 0.9565 | train_full n/a | val_acc 0.9398 | val_f1 0.9331 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.514/1.300 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.9s
Epoch 054/060 | loss 1.7057 | cls 1.5403 | tal -0.0561 | dual_g 0.1823 | dual_d 1.0422 | train_acc 0.9710 | train_full n/a | val_acc 0.9470 | val_f1 0.9425 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.108/1.301 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 055/060 | loss 1.6899 | cls 1.5321 | tal -0.0708 | dual_g 0.1790 | dual_d 1.0700 | train_acc 0.9674 | train_full 0.9921 | val_acc 0.9325 | val_f1 0.9267 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.442/1.359 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 2.9/0.6/0.7/0.9s | 5.1s
Epoch 056/060 | loss 1.6854 | cls 1.5316 | tal -0.0754 | dual_g 0.1765 | dual_d 1.0613 | train_acc 0.9638 | train_full n/a | val_acc 0.9398 | val_f1 0.9360 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.405/1.308 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.6/0.0s | 4.6s
New best val_f1_macro_present: raw=0.9360 stable_score=0.9267 at epoch 56
Epoch 057/060 | loss 1.6848 | cls 1.5168 | tal -0.0261 | dual_g 0.1757 | dual_d 1.0498 | train_acc 0.9674 | train_full n/a | val_acc 0.9470 | val_f1 0.9425 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 3.816/1.331 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 058/060 | loss 1.6832 | cls 1.5183 | tal -0.0310 | dual_g 0.1742 | dual_d 1.0365 | train_acc 0.9674 | train_full n/a | val_acc 0.9325 | val_f1 0.9185 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.239/1.321 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 059/060 | loss 1.6765 | cls 1.5168 | tal -0.0406 | dual_g 0.1719 | dual_d 1.0531 | train_acc 0.9638 | train_full n/a | val_acc 0.9252 | val_f1 0.9109 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.790/1.296 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
Epoch 060/060 | loss 1.6609 | cls 1.4968 | tal -0.0191 | dual_g 0.1698 | dual_d 1.0445 | train_acc 0.9837 | train_full 0.9980 | val_acc 0.9398 | val_f1 0.9448 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.177/1.308 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.4s
Training complete. Peak validation accuracy: 0.9470 | selected val_f1_macro_present: 0.9360
