variant=no_classification_feedback | domain=雾天 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9394
==============================================================================
Starting Dual_D standalone training
Simulated run: no_classification_feedback/雾天/iter03
Device: cuda
Source train samples: 992
Target train samples: 507
Target val samples: 132
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=630/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 9/14 | absent 5 | counts [0:35, 1:18, 2:119, 6:110, 8:25, 9:50, 10:48, 12:9, 13:93]
target_val classes: present 9/14 | absent 5 | counts [0:9, 1:5, 2:30, 6:28, 8:7, 9:13, 10:13, 12:3, 13:24]
Paired training classes: 9/14 | class ids [0, 1, 2, 6, 8, 9, 10, 12, 13]
Runtime profile: batch=92 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.720 | visible=0.720 | infrared=0.720 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/2 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.035, "adv_primary": 0.035, "classification": 0.0, "contrastive": 0.04, "cycle": 0.32, "identity": 0.05, "prototype_contrastive": 0.06}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.5183 | cls 5.5321 | tal -0.0460 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0743 | train_full 0.0276 | val_acc 0.0294 | val_f1 0.0168 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 14.544/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.6/0.6/0.9s | 5.7s
Epoch 053/060 | loss 1.7053 | cls 1.5393 | tal -0.0788 | dual_g 0.1897 | dual_d 1.0734 | train_acc 0.9601 | train_full n/a | val_acc 0.9247 | val_f1 0.9300 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.681/1.392 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.7s
Epoch 054/060 | loss 1.6978 | cls 1.5376 | tal -0.0939 | dual_g 0.1884 | dual_d 1.0729 | train_acc 0.9583 | train_full n/a | val_acc 0.9174 | val_f1 0.9163 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.519/1.341 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 055/060 | loss 1.6888 | cls 1.5331 | tal -0.1069 | dual_g 0.1878 | dual_d 1.0647 | train_acc 0.9656 | train_full 0.9803 | val_acc 0.9174 | val_f1 0.9088 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.451/1.368 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.6/0.9s | 5.2s
Epoch 056/060 | loss 1.6880 | cls 1.5390 | tal -0.1228 | dual_g 0.1858 | dual_d 1.1001 | train_acc 0.9728 | train_full n/a | val_acc 0.9320 | val_f1 0.9359 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.501/1.422 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 057/060 | loss 1.6473 | cls 1.5111 | tal -0.1632 | dual_g 0.1852 | dual_d 1.0643 | train_acc 0.9710 | train_full n/a | val_acc 0.9320 | val_f1 0.9294 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.580/1.334 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 058/060 | loss 1.6833 | cls 1.5432 | tal -0.1548 | dual_g 0.1866 | dual_d 1.1119 | train_acc 0.9746 | train_full n/a | val_acc 0.9027 | val_f1 0.9058 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.051/1.368 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.6s
Epoch 059/060 | loss 1.6831 | cls 1.5394 | tal -0.1326 | dual_g 0.1835 | dual_d 1.0729 | train_acc 0.9746 | train_full n/a | val_acc 0.9320 | val_f1 0.9393 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.599/1.347 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 060/060 | loss 1.6699 | cls 1.5161 | tal -0.0952 | dual_g 0.1824 | dual_d 1.0538 | train_acc 0.9638 | train_full 0.9803 | val_acc 0.9394 | val_f1 0.9455 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.333/1.355 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.6/0.9s | 5.5s
Early stopping at epoch 60 after 15 epochs without val_f1_macro_present improvement.
Training complete. Peak validation accuracy: 0.9394 | selected val_f1_macro_present: 0.9308
