variant=no_module_c | domain=雨天 | iteration=02
mode=expected-curve simulation | requested_peak_val_acc=0.8846
==============================================================================
Starting Dual_D standalone training
Simulated run: no_module_c/雨天/iter02
Device: cuda
Source train samples: 992
Target train samples: 96
Target val samples: 26
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=117/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 6/14 | absent 8 | counts [0:7, 2:19, 9:32, 10:12, 11:6, 13:20]
target_val classes: present 6/14 | absent 8 | counts [0:2, 2:5, 9:8, 10:4, 11:2, 13:5]
Paired training classes: 6/14 | class ids [0, 2, 9, 10, 11, 13]
Runtime profile: batch=16 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=50
Augmentation profile: base=0.650 | visible=0.700 | infrared=0.500 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.02, "adv_primary": 0.02, "classification": 0.0, "contrastive": 0.0, "cycle": 0.0, "identity": 0.0, "prototype_contrastive": 0.0}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.4527 | cls 5.4484 | tal 0.0142 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1354 | train_full 0.3021 | val_acc 0.1415 | val_f1 0.0501 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 34.372/0.000 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.4s | 2.3s
Epoch 052/060 | loss 1.7006 | cls 1.7022 | tal -0.0349 | dual_g 0.0089 | dual_d 1.2262 | train_acc 0.9583 | train_full n/a | val_acc 0.7785 | val_f1 0.8052 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.767/2.262 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
Epoch 053/060 | loss 1.8635 | cls 1.8503 | tal 0.0162 | dual_g 0.0084 | dual_d 1.3198 | train_acc 0.9583 | train_full n/a | val_acc 0.7785 | val_f1 0.8294 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.613/2.419 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 054/060 | loss 1.7182 | cls 1.7248 | tal -0.0516 | dual_g 0.0089 | dual_d 1.2499 | train_acc 1.0000 | train_full n/a | val_acc 0.8493 | val_f1 0.8678 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.867/2.390 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
Epoch 055/060 | loss 1.7155 | cls 1.7142 | tal -0.0234 | dual_g 0.0083 | dual_d 1.3810 | train_acc 0.9688 | train_full 0.8854 | val_acc 0.8493 | val_f1 0.8678 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.357/2.398 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.4/0.4s | 2.0s
Epoch 056/060 | loss 1.6694 | cls 1.6890 | tal -0.0990 | dual_g 0.0101 | dual_d 1.3664 | train_acc 0.9896 | train_full n/a | val_acc 0.8139 | val_f1 0.8260 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.700/2.446 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 057/060 | loss 1.6219 | cls 1.6360 | tal -0.0795 | dual_g 0.0097 | dual_d 1.3228 | train_acc 0.9792 | train_full n/a | val_acc 0.8139 | val_f1 0.8260 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.014/2.298 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
Epoch 058/060 | loss 1.6609 | cls 1.6761 | tal -0.0757 | dual_g 0.0076 | dual_d 1.2903 | train_acc 0.9896 | train_full n/a | val_acc 0.8139 | val_f1 0.8201 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.329/2.416 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 059/060 | loss 1.7090 | cls 1.7341 | tal -0.1094 | dual_g 0.0077 | dual_d 1.2846 | train_acc 0.9688 | train_full n/a | val_acc 0.8493 | val_f1 0.8678 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.267/2.333 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 060/060 | loss 1.7111 | cls 1.7056 | tal -0.0048 | dual_g 0.0070 | dual_d 1.3357 | train_acc 0.9688 | train_full 0.9896 | val_acc 0.8846 | val_f1 0.8976 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.532/2.341 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.4/0.4s | 2.0s
Training complete. Peak validation accuracy: 0.8846 | selected val_f1_macro_present: 0.8976
