variant=no_classification_feedback | domain=黑天 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9500
==============================================================================
Starting Dual_D standalone training
Simulated run: no_classification_feedback/黑天/iter03
Device: cuda
Source train samples: 992
Target train samples: 465
Target val samples: 120
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=578/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 8/14 | absent 6 | counts [0:100, 2:11, 3:16, 6:89, 9:162, 10:12, 11:44, 13:31]
target_val classes: present 8/14 | absent 6 | counts [0:26, 2:3, 3:5, 6:23, 9:41, 10:3, 11:11, 13:8]
Paired training classes: 8/14 | class ids [0, 2, 3, 6, 9, 10, 11, 13]
Runtime profile: batch=16 | paired_steps=30 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.600 | visible=0.600 | infrared=0.550 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.0, "contrastive": 0.055, "cycle": 0.12, "identity": 0.025, "prototype_contrastive": 0.025}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 4.8772 | cls 4.8145 | tal 0.2089 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1729 | train_full 0.1785 | val_acc 0.1756 | val_f1 0.2074 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 25.940/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.9/0.4/0.4/0.7s | 4.4s
Epoch 052/060 | loss 1.0535 | cls 1.0972 | tal -0.3399 | dual_g 0.0582 | dual_d 0.9176 | train_acc 1.0000 | train_full n/a | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 1.783/1.411 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 053/060 | loss 1.0516 | cls 1.0965 | tal -0.3451 | dual_g 0.0586 | dual_d 0.9236 | train_acc 1.0000 | train_full n/a | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.013/1.411 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 054/060 | loss 1.0665 | cls 1.0924 | tal -0.2800 | dual_g 0.0582 | dual_d 0.9038 | train_acc 1.0000 | train_full n/a | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 1.772/1.387 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 055/060 | loss 1.0437 | cls 1.1027 | tal -0.3869 | dual_g 0.0570 | dual_d 0.8819 | train_acc 1.0000 | train_full 1.0000 | val_acc 0.9500 | val_f1 0.9563 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.063/1.334 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.7s | 4.1s
Epoch 056/060 | loss 1.0471 | cls 1.0960 | tal -0.3551 | dual_g 0.0576 | dual_d 0.9161 | train_acc 1.0000 | train_full n/a | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 1.864/1.376 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 057/060 | loss 1.0372 | cls 1.0962 | tal -0.3891 | dual_g 0.0577 | dual_d 0.8869 | train_acc 1.0000 | train_full n/a | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 1.971/1.376 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 058/060 | loss 1.0367 | cls 1.0971 | tal -0.3899 | dual_g 0.0566 | dual_d 0.9008 | train_acc 1.0000 | train_full n/a | val_acc 0.9500 | val_f1 0.9563 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 1.951/1.393 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 059/060 | loss 1.0318 | cls 1.0978 | tal -0.4070 | dual_g 0.0561 | dual_d 0.9028 | train_acc 1.0000 | train_full n/a | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 1.888/1.368 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 060/060 | loss 1.0355 | cls 1.0924 | tal -0.3803 | dual_g 0.0572 | dual_d 0.8810 | train_acc 1.0000 | train_full 1.0000 | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 1.620/1.326 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.7s | 4.2s
Training complete. Peak validation accuracy: 0.9500 | selected val_f1_macro_present: 0.9496
