variant=no_identity | domain=黑天 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9750
==============================================================================
Starting Dual_D standalone training
Simulated run: no_identity/黑天/iter03
Device: cuda
Source train samples: 992
Target train samples: 465
Target val samples: 120
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=578/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 8/14 | absent 6 | counts [0:100, 2:11, 3:16, 6:89, 9:162, 10:12, 11:44, 13:31]
target_val classes: present 8/14 | absent 6 | counts [0:26, 2:3, 3:5, 6:23, 9:41, 10:3, 11:11, 13:8]
Paired training classes: 8/14 | class ids [0, 2, 3, 6, 9, 10, 11, 13]
Runtime profile: batch=16 | paired_steps=30 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.600 | visible=0.600 | infrared=0.550 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.65, "contrastive": 0.055, "cycle": 0.12, "identity": 0.0, "prototype_contrastive": 0.025}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 4.8772 | cls 4.8145 | tal 0.2089 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1729 | train_full 0.1785 | val_acc 0.1802 | val_f1 0.2114 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 25.940/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.4/0.7s | 4.4s
Epoch 052/060 | loss 1.8360 | cls 1.0952 | tal -0.3852 | dual_g 0.8563 | dual_d 0.8997 | train_acc 1.0000 | train_full n/a | val_acc 0.9750 | val_f1 0.9775 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.138/1.401 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.5/0.4/0.0/0.0s | 3.0s
Epoch 053/060 | loss 1.8339 | cls 1.0929 | tal -0.4230 | dual_g 0.8679 | dual_d 0.9233 | train_acc 1.0000 | train_full n/a | val_acc 0.9667 | val_f1 0.9706 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.486/1.429 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 054/060 | loss 1.8255 | cls 1.0875 | tal -0.3977 | dual_g 0.8573 | dual_d 0.8923 | train_acc 1.0000 | train_full n/a | val_acc 0.9750 | val_f1 0.9775 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 1.944/1.384 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 055/060 | loss 1.8327 | cls 1.0959 | tal -0.4113 | dual_g 0.8602 | dual_d 0.8828 | train_acc 1.0000 | train_full 1.0000 | val_acc 0.9750 | val_f1 0.9775 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.454/1.360 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.7s | 4.2s
Epoch 056/060 | loss 1.8232 | cls 1.0926 | tal -0.4098 | dual_g 0.8536 | dual_d 0.9121 | train_acc 1.0000 | train_full n/a | val_acc 0.9750 | val_f1 0.9775 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.038/1.394 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
Epoch 057/060 | loss 1.8210 | cls 1.0921 | tal -0.4195 | dual_g 0.8548 | dual_d 0.8857 | train_acc 1.0000 | train_full n/a | val_acc 0.9750 | val_f1 0.9775 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.243/1.403 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.0s | 3.5s
New best val_f1_macro_present: raw=0.9775 stable_score=0.9775 at epoch 57
Epoch 058/060 | loss 1.8318 | cls 1.0945 | tal -0.3844 | dual_g 0.8527 | dual_d 0.8968 | train_acc 1.0000 | train_full n/a | val_acc 0.9750 | val_f1 0.9775 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.236/1.403 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 059/060 | loss 1.8444 | cls 1.0983 | tal -0.3570 | dual_g 0.8532 | dual_d 0.9073 | train_acc 1.0000 | train_full n/a | val_acc 0.9750 | val_f1 0.9775 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.391/1.399 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 060/060 | loss 1.8235 | cls 1.0885 | tal -0.3863 | dual_g 0.8508 | dual_d 0.8760 | train_acc 1.0000 | train_full 0.9978 | val_acc 0.9750 | val_f1 0.9775 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 1.839/1.337 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.5/0.4/0.4/0.7s | 4.1s
Training complete. Peak validation accuracy: 0.9750 | selected val_f1_macro_present: 0.9775
