variant=no_prototype_contrastive | domain=雨天 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9615
==============================================================================
Starting Dual_D standalone training
Simulated run: no_prototype_contrastive/雨天/iter03
Device: cuda
Source train samples: 992
Target train samples: 96
Target val samples: 26
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=117/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 6/14 | absent 8 | counts [0:7, 2:19, 9:32, 10:12, 11:6, 13:20]
target_val classes: present 6/14 | absent 8 | counts [0:2, 2:5, 9:8, 10:4, 11:2, 13:5]
Paired training classes: 6/14 | class ids [0, 2, 9, 10, 11, 13]
Runtime profile: batch=16 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=50
Augmentation profile: base=0.650 | visible=0.700 | infrared=0.500 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.02, "adv_primary": 0.02, "classification": 0.6, "contrastive": 0.025, "cycle": 0.12, "identity": 0.025, "prototype_contrastive": 0.0}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.5897 | cls 5.5679 | tal 0.0726 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0625 | train_full 0.1667 | val_acc 0.1479 | val_f1 0.0871 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 32.388/0.000 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.0/0.4/0.4/0.4s | 2.2s
Epoch 053/060 | loss 2.8854 | cls 1.7284 | tal -0.1502 | dual_g 1.2020 | dual_d 0.8195 | train_acc 0.9792 | train_full n/a | val_acc 0.9615 | val_f1 0.9673 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 13.067/1.986 | lr(main/disc) 1.75e-05/6.00e-06 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.4/0.0s | 1.5s
New best val_f1_macro_present: raw=0.9673 stable_score=0.9673 at epoch 53
Epoch 054/060 | loss 2.7233 | cls 1.6115 | tal -0.1454 | dual_g 1.1554 | dual_d 0.7893 | train_acc 0.9896 | train_full n/a | val_acc 0.9615 | val_f1 0.9673 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.406/1.991 | lr(main/disc) 1.75e-05/6.00e-06 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.3s
Epoch 055/060 | loss 2.7323 | cls 1.6229 | tal -0.1151 | dual_g 1.1439 | dual_d 0.8566 | train_acc 1.0000 | train_full 1.0000 | val_acc 0.9615 | val_f1 0.9673 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.992/2.018 | lr(main/disc) 1.75e-05/6.00e-06 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.4/0.4s | 2.0s
Epoch 056/060 | loss 2.7381 | cls 1.6278 | tal -0.1716 | dual_g 1.1618 | dual_d 0.8621 | train_acc 1.0000 | train_full n/a | val_acc 0.9615 | val_f1 0.9673 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.711/1.990 | lr(main/disc) 1.75e-05/6.00e-06 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 057/060 | loss 2.7967 | cls 1.6597 | tal -0.0852 | dual_g 1.1626 | dual_d 0.8315 | train_acc 0.9792 | train_full n/a | val_acc 0.9615 | val_f1 0.9673 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.397/1.970 | lr(main/disc) 1.75e-05/6.00e-06 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 058/060 | loss 2.7938 | cls 1.6784 | tal -0.1361 | dual_g 1.1562 | dual_d 0.8076 | train_acc 1.0000 | train_full n/a | val_acc 0.9615 | val_f1 0.9673 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 13.294/1.929 | lr(main/disc) 8.75e-06/3.00e-06 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
Epoch 059/060 | loss 2.7311 | cls 1.6276 | tal -0.1724 | dual_g 1.1552 | dual_d 0.7800 | train_acc 0.9688 | train_full n/a | val_acc 0.9615 | val_f1 0.9673 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.103/1.904 | lr(main/disc) 8.75e-06/3.00e-06 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 060/060 | loss 2.7630 | cls 1.6587 | tal -0.0932 | dual_g 1.1322 | dual_d 0.8108 | train_acc 0.9583 | train_full 1.0000 | val_acc 0.9615 | val_f1 0.9673 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.092/1.936 | lr(main/disc) 8.75e-06/3.00e-06 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.4/0.4s | 1.9s
Training complete. Peak validation accuracy: 0.9615 | selected val_f1_macro_present: 0.9673
